DateTime,MV1_AIC01,MV2_FIC01,MV3_FIC02,MV4_SI01,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FC03
2018/4/4 19:00,0.003269348,77610.94977,20506.59334,4909.173859,0.003668226,0.1539298,60408.93594,22637.13955,43.77636897,34.84634234,18.05035096,0.460398019,39.22230405,29.06130304,197.0753821,24.94816582,42.99254598,30.16184853,20109.46395,28.41975881,32.62464541,24.62068984,11.5027661,11.5027661,24.62068984,18.05035096,55.65737016,11.59714913,77610.94977,62543.40966
2018/4/4 19:10,0.003101748,78135.4572,20721.79409,4913.494802,0.003564155,0.155442883,60599.34389,22789.34024,43.76352784,34.83180614,18.04541061,0.464794184,39.18211596,29.06226905,267.8016659,24.95021484,42.93258137,30.26426968,20262.48659,28.43705685,32.52998169,24.62889179,11.50526606,11.50526606,24.62889179,18.04541061,55.58730908,11.59790552,78135.4572,69606.043
2018/4/4 19:20,0.002934149,78659.96462,20936.99484,4917.815746,0.003432975,0.15959778,60764.53142,22985.13941,43.70775176,34.79820091,18.02335874,0.472124401,39.09833695,29.06776912,337.4362659,24.95502762,42.79949356,30.35127114,20462.58278,28.46254125,32.42321009,24.64011166,11.50867117,11.50867117,24.64011166,18.02335874,55.44948358,11.59949475,78659.96462,75318.49569
2018/4/4 19:30,0.00276655,79184.47205,21152.19559,4922.136689,0.003284949,0.164110788,60805.22079,23189.75551,43.71531195,34.7793401,18.02666349,0.478512319,39.03620872,29.07570867,407.1266863,24.96818778,42.71511443,30.38657861,20667.81059,28.49552239,32.41533873,24.66422487,11.51580758,11.51580758,24.66422487,18.02666349,55.31542037,11.60351193,79184.47205,76116.81753
2018/4/4 19:40,0.002598951,79708.97947,21367.39634,4926.457632,0.003129308,0.168550903,60767.72444,23408.00593,43.75547328,34.76239736,18.04301883,0.484896334,38.98093,29.08099148,469.2999415,24.98485975,42.65610948,30.43400971,20884.63997,28.52975367,32.43218179,24.69562476,11.5250543,11.5250543,24.69562476,18.04301883,55.17446376,11.6085527,79708.97947,76817.98322
2018/4/4 19:50,0.002431352,80233.48689,21582.59708,4930.778575,0.002970588,0.174247308,60715.91953,23645.68984,43.77713145,34.72912458,18.05198629,0.493038308,38.89969264,29.08496976,521.9103146,24.99949072,42.56403631,30.47664634,21122.12381,28.56310558,32.41888999,24.72614074,11.53405626,11.53405626,24.72614074,18.05198629,55.00589653,11.61300683,80233.48689,77627.18358
2018/4/4 20:00,0.002263753,80757.99432,21797.79783,4935.099519,0.002811414,0.180261763,60634.09575,23887.28935,43.81229444,34.69897804,18.06636378,0.500792774,38.82399773,29.08904854,569.4571958,25.01475078,42.48417072,30.52439443,21362.68401,28.59845384,32.42421143,24.75873826,11.54366371,11.54366371,24.75873826,18.06636378,54.83937462,11.61764373,80757.99432,78375.40641
2018/4/4 20:10,0.002096153,81282.50174,22012.99858,4939.420462,0.002653825,0.186392294,60547.80837,24124.95189,43.85487653,34.66955645,18.08371853,0.508454441,38.75124137,29.09087901,612.6863937,25.02843259,42.41459496,30.57315899,21598.70085,28.63117892,32.43674117,24.79016503,11.55293741,11.55293741,24.79016503,18.08371853,54.68297595,11.62182199,81282.50174,79067.53962
2018/4/4 20:20,0.001928554,81807.00917,22228.19933,4943.741405,0.002499367,0.193159604,60478.06192,24360.80638,43.886468,34.63227481,18.09667333,0.51699768,38.66743649,29.09024063,652.1798596,25.03865712,42.33366034,30.61612417,21833.45954,28.65941041,32.43555766,24.81731971,11.56098012,11.56098012,24.81731971,18.09667333,54.52765998,11.62499527,81807.00917,79743.24972
2018/4/4 20:30,0.001760955,82331.51659,22443.40007,4948.062348,0.00234908,0.200937342,60423.0561,24598.25528,43.90213323,34.58745137,18.10324028,0.526448262,38.56979766,29.08918385,689.0519644,25.04637764,42.233983,30.6525502,22070.7915,28.68537263,32.42173217,24.84075142,11.56794696,11.56794696,24.84075142,18.10324028,54.36717614,11.62743784,82331.51659,80391.5961
2018/4/4 20:40,0.001760955,82331.51659,22443.40007,4948.062348,0.002203577,0.210627627,60117.42058,24777.48911,43.84853597,34.51977812,18.08203607,0.538005205,38.4297199,29.08177789,717.4498229,25.04672111,42.05282543,30.65635638,22254.53839,28.70153626,32.34912645,24.85536918,11.57236616,11.57236616,24.85536918,18.08203607,54.13097108,11.62773741,82331.51659,81154.30023
2018/4/4 20:50,0.001760955,82331.51659,22443.40007,4948.062348,0.002063565,0.221702462,59846.74289,24951.46001,43.77051304,34.44230013,18.05106432,0.550517042,38.27259609,29.0713141,742.107613,25.04156005,41.84920099,30.64073817,22434.62013,28.71085857,32.29018412,24.86201913,11.57447884,11.57447884,24.86201913,18.05106432,53.89159357,11.6264343,82331.51659,79845.20932
2018/4/4 21:00,0.001760955,82331.51659,22443.40007,4948.062348,0.001931963,0.233932599,59609.05936,25111.85228,43.68238063,34.35819049,18.01607607,0.56346146,38.10534129,29.0574088,762.3506065,25.03171143,41.64021665,30.58979379,22601.71377,28.7122756,32.25635014,24.86170412,11.57456953,11.57456953,24.86170412,18.01607607,53.66322998,11.62376069,82331.51659,76117.31194
2018/4/4 21:10,0.001760955,82331.51659,22443.40007,4948.062348,0.001812497,0.246186227,59384.27515,25253.31736,43.61264647,34.27960531,17.98845616,0.575566918,37.94932441,29.04357395,780.3162645,25.02313557,41.46137964,30.51453624,22748.66742,28.71133979,32.259936,24.86142395,11.5746535,11.5746535,24.86142395,17.98845616,53.46465881,11.62143758,82331.51659,70038.11564
2018/4/4 21:20,0.001760955,82331.51659,22443.40007,4948.062348,0.001708762,0.258008479,59168.50165,25379.20013,43.56150533,34.2070364,17.96825073,0.586487971,37.80720319,29.02979798,793.9101593,25.01688886,41.3140304,30.42765662,22878.78551,28.70847321,32.28467292,24.86264408,11.57514885,11.57514885,24.86264408,17.96825073,53.29279962,11.61976574,82331.51659,62158.45451
