,QV1_AI01,QV2_AI02,SV1_FI05,SV2_FI06,SV3_TI06,SV4_TI01,SV5_PI06,SV6_AT02,SV7_TI02,SV8_TI03,SV9_FT04,SV10_TI04,SV11_TI05,SV12_TI07,SV13_FIC02,SV14_TI08,SV15_TIC12,SV16_TI09,SV17_PI04,SV18_PIC03,SV19_TI10,SV20_PI05,SV21_TI11,SV22_PIC02,SV23_FIC01,SV24_FIC02
t+59,0.18219929094370296,0.14972713603323365,0.014750542176027882,0.022984245403842533,0.014095647862639232,0.007689522647841962,0.008263033866004719,0.06484278039916505,0.015811960713606663,0.0014318974953586544,3533238.9822215913,0.00114172542645871,0.016386357638801054,0.018692728677157825,0.026875579931986908,0.002745089751026177,0.0025547854012208772,0.0021949286845370578,0.0013891096304988412,0.0013534058466583834,0.002200677082543167,0.008251185358527152,0.014898895949094451,0.0007137982659904208,0.04308421863890049,24.79422937853589
t+60,0.17025854513010336,0.15463785792726836,0.014720883433570666,0.022944304667984167,0.014138674836682031,0.007614933291163429,0.008219176066253326,0.06616070479179488,0.015428948961481056,0.0014195011637164444,3479809.944682746,0.0011430810491686236,0.016335610220696448,0.018555845153063737,0.02704813425521674,0.002735903834509558,0.002554579418709517,0.002193240331173146,0.0013849853953374588,0.0013546848317415726,0.0022064647966918995,0.00825121929790322,0.01481927601748774,0.0007142522436675888,0.04221864876534053,24.813474971366315
t+61,0.16239317382266202,0.15945038785289267,0.014695990706477367,0.022925903741300584,0.014195400278737518,0.007565492186294576,0.008199310118020105,0.06761699344307026,0.015167763080234983,0.0014189336448666256,3449241.8641710076,0.0011442287563530806,0.016329876150751266,0.018496274624779985,0.027220097779270168,0.0027321609336919297,0.002554710215215629,0.0021927952129989405,0.0013829506482859889,0.0013564751810849016,0.0022097984884826014,0.008264446226137895,0.014764392200402404,0.0007141908457760668,0.04166580700770848,24.83462861290045
t+62,0.15755562052234498,0.16352112339346478,0.014677195319466653,0.022923946327254894,0.014252700380761884,0.0075344491670247486,0.008190697936459587,0.0689278138783988,0.01499370750874979,0.0014230812232621645,3432802.953684081,0.001144961035599049,0.016346770400311066,0.018478735699085834,0.027372749879954153,0.002731417758955276,0.0025547571932831043,0.0021927908623839147,0.0013818052051669798,0.0013581759006608162,0.0022114134503545646,0.008281817168375108,0.014730372656918716,0.0007138669716281966,0.04132866686875485,24.849761281350112
t+63,0.15491493319448785,0.16668937637689435,0.014665454637213918,0.022931507603721334,0.01430406828921639,0.007515268818058954,0.008186772008564257,0.06999468328448856,0.01488038726069002,0.0014274915373327526,3424708.9489885857,0.0011453342198990653,0.016371813118410173,0.018476212383675233,0.02749953537090371,0.002732180180828801,0.0025546449475584965,0.002192737708346727,0.001380972262777655,0.0013594789211077236,0.002211832794832055,0.008298727385964594,0.014711385858291725,0.0007134501191456205,0.04112934658116992,24.85627755814891
t+64,0.153447685957062,0.16906356609850368,0.014658590584123941,0.022944138752075155,0.014347545803856008,0.007503539122270613,0.008184726799207377,0.07081325173847397,0.014808289308130246,0.0014307149537894023,3421294.5935204024,0.0011454422648472548,0.016397496864164484,0.01847953568893767,0.02759984552654892,0.00273353082824957,0.002554450290762206,0.0021925293503928522,0.0013802735801544687,0.0013603612405661716,0.002211513471633261,0.00831336575020725,0.01470264341157643,0.0007130400560927691,0.04101443993789974,24.85521291605526
t+65,0.1526488033532573,0.1707735987413127,0.014655516266571444,0.022958051770880405,0.01438241836222563,0.007496709037674289,0.00818333317019597,0.07141232575910542,0.014763495317228223,0.001432789418428194,3420405.1724599497,0.0011453924835984107,0.01642012749846175,0.018485104990820313,0.02767702366804709,0.0027349766832243136,0.0025542112676518085,0.0021921748375132873,0.0013796022805157636,0.001360877688057969,0.0022108029650968124,0.008325191268109787,0.014699973012407204,0.000712683695679779,0.04094978024237434,24.848841679753587
t+66,0.15226246497176235,0.17197815395318497,0.014655051071934351,0.02297116579107912,0.014409459762241028,0.007492662706074091,0.008182405906869472,0.07183851742127605,0.014736290700336252,0.0014339162345516395,3420776.6534065204,0.001145255611638351,0.016438627568956404,0.01849109543329261,0.02773480504630287,0.0027362910545490654,0.0025541372918588276,0.0021917578875705022,0.0013789866783810608,0.0013611483093470807,0.002209954246476626,0.008334543417933823,0.014700902505189198,0.0007123901688039669,0.04091414954831676,24.839370800087554
t+67,0.15209400892428704,0.17281515608999093,0.01465607346235987,0.022982218409169693,0.014430097386351922,0.007490388002258271,0.00818181634989473,0.07213304463530239,0.014720329882979643,0.0014344096265605753,3421655.4533351185,0.0011450904626679349,0.016453259320277625,0.01849681886107772,0.02777731933561006,0.0027373848125665755,0.0025542829547885943,0.002191352542790048,0.0013784550208772119,0.0013612783169615172,0.0022091469981906347,0.008341896777180384,0.014703364291089843,0.0007121712498518431,0.04089432323892921,24.829119951960795
t+68,0.1520366234705442,0.17338953992078943,0.014657666929871572,0.022990974038462054,0.014445740230240296,0.00748920064525549,0.00818163968989053,0.07233139058734862,0.014711361669421144,0.0014345142740908705,3422668.9049820458,0.001144968344029512,0.01646450901155926,0.018502313163953853,0.027807908867979916,0.0027382369054898114,0.0025546251364360053,0.002191018962864091,0.0013780382796789977,0.0013613369324990536,0.00220846785970177,0.008347734406923784,0.01470635639131002,0.0007120300389317229,0.04088325190092616,24.819676557926222
t+69,0.15202851644065504,0.17377909649788503,0.014659495314898775,0.022997538911337937,0.014457639767205103,0.007488757320923775,0.008181988852983005,0.07246432252559562,0.014706830534389986,0.001434430352590594,3423592.7966964804,0.0011448642026980018,0.016473241779829183,0.018507520635158068,0.027829408216252818,0.002738861590639749,0.0025551770797026816,0.002190777661526344,0.0013777344636563677,0.0013613704668660716,0.0022079508423579965,0.008352540648899433,0.0147093967412118,0.0007119322071556192,0.040876879180349296,24.81183480062686
t+70,0.15204033718878235,0.1740407733497087,0.014661416197262184,0.023002055084233468,0.014466878077226521,0.007488828124709678,0.008182893299146085,0.07255155132870056,0.014705121389959145,0.001434296341458702,3424350.5843244,0.0011447573466597054,0.016480194260305673,0.01851234621085952,0.027844041409638746,0.002739280430351176,0.002555941964539637,0.002190624627867868,0.001377525911053335,0.0013613987293894995,0.0022075872779058242,0.008356698775490756,0.014712256038733069,0.0007118491984659699,0.040872827031986976,24.805898764180267
t+71,0.15205758734999444,0.1742149835224511,0.014663465385115567,0.02300481733934093,0.014474223912647913,0.00748920836807259,0.008184308075768696,0.0726080631919943,0.01470512390315781,0.0014341781529270824,3424932.142949121,0.0011446746215525657,0.016485953935247672,0.01851685963613473,0.027853548950243695,0.0027395160519149767,0.002556840514838412,0.0021905276400462216,0.0013773835486869854,0.001361419039999259,0.00220732791355755,0.00836045235371541,0.014714967502060895,0.0007117804324001163,0.04087007049757107,24.801928486173605
t+72,0.15207370317670543,0.17432982861338497,0.014665752633431924,0.0230061396067803,0.014480255657842372,0.0074897767257523585,0.008186136985217175,0.07264432991578472,0.014706192476943915,0.0014341018297905205,3425352.988378274,0.0011446496222242235,0.01649094752066842,0.018521060991142115,0.02785930815396842,0.0027396205920036105,0.0025577815995399575,0.002190397573823866,0.0013772768874818497,0.0013614201397603588,0.002207127566111299,0.008363945072935367,0.014717576388931243,0.0007117525970805742,0.04086788034578382,24.79927596914068
